H	Spring 2017	CMSCH356B001	Computer Science	CMSC	356B	001	Concurrency and Co-Design in Operating Systems	1.00	MWF 1:15pm-2:15pm	HLS204	M|W|F	01:15pm-02:15pm|01:15pm-02:15pm|01:15pm-02:15pm			 	Wonnacott,David	Class Nbr: 2103 Lim: 24 Div: II;  NA	Class Number: 2103|A practical introduction to the principles of shared-memory concurrent programming and of hardware/software co-design, which together underlie modern operating systems; includes a substantial laboratory component, currently using Java's high-level concurrency and the HERA architecture.; Prerequisite: CMSC240; Concurrent enrollment in this and two other CMSC lab courses requires permission of the instructor.; Enrollment Limit: 24; Lottery Preferences: CMSC Majors first; then Sophs & Frosh; the CMSC Minors; & Sci.Computing Concentrators; then all others.| Div: II;  Natural Science (NA)	https://www.haverford.edu/computer-science	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CMSCH356B00A	Computer Science	CMSC	356B	00A	Concurrency and Co-Design in Operating Systems	0.00	TH 11:00am-12:00pm	HLS110	Th	11:00am-12:00pm			 	Wonnacott,David	Class Nbr: 2104 Lim: 24 Div: II;  NA	Class Number: 2104|A practical introduction to the principles of shared-memory concurrent programming and of hardware/software co-design, which together underlie modern operating systems; includes a substantial laboratory component, currently using Java's high-level concurrency and the HERA architecture.; Prerequisite: CMSC240; Concurrent enrollment in this and two other CMSC lab courses requires permission of the instructor.; Enrollment Limit: 24; Lottery Preferences: CMSC Majors first; then Sophs & Frosh; the CMSC Minors; & Sci.Computing Concentrators; then all others.| Div: II;  Natural Science (NA)	https://www.haverford.edu/computer-science	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CMSCH356B00B	Computer Science	CMSC	356B	00B	Concurrency and Co-Design in Operating Systems	0.00	TH 1:30pm-2:30pm	HLS12	Th	01:30pm-02:30pm			 	Wonnacott,David	Class Nbr: 2105 Lim: 24 Div: II;  NA	Class Number: 2105|A practical introduction to the principles of shared-memory concurrent programming and of hardware/software co-design, which together underlie modern operating systems; includes a substantial laboratory component, currently using Java's high-level concurrency and the HERA architecture.; Prerequisite: CMSC240; Concurrent enrollment in this and two other CMSC lab courses requires permission of the instructor.; Enrollment Limit: 24; Lottery Preferences: CMSC Majors first; then Sophs & Frosh; the CMSC Minors; & Sci.Computing Concentrators; then all others.| Div: II;  Natural Science (NA)	https://www.haverford.edu/computer-science	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CMSCH399A001	Computer Science	CMSC	399A	001	Senior Thesis	1.00	 		 	 			 	Friedler,Sorelle A.	Class Nbr: 2605 NA	Class Number: 2605|Fall seminar required for seniors writing theses, dealing with the oral and written exposition of advanced material.; Prerequisite: senior standing Natural Science (NA)	https://www.haverford.edu/computer-science	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CMSCH399B001	Computer Science	CMSC	399B	001	Senior Thesis	1.00	M 7:30pm-10:30pm	ESTW115	M	07:30pm-10:30pm			 	Lindell,Steven	Class Nbr: 2264 NA	Class Number: 2264|Spring seminar for seniors writing theses, dealing with the oral and written exposition of advanced material. Unlike the Fall seminar, this course is optional and can count as a 300-level elective for the major.; Prerequisite: senior standing Natural Science (NA)	https://www.haverford.edu/computer-science	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CMSCH480B001	Computer Science	CMSC	480B	001	Independent Study	1.00	 		 	 			 	Friedler,Sorelle A.	Class Nbr: 2857	Class Number: 2857|	https://www.haverford.edu/computer-science	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CMSCH480I001	Computer Science	CMSC	480I	001	Independent Study	0.50	 		 	 			 	Friedler,Sorelle A.	Class Nbr: 2858 NA	Class Number: 2858| Natural Science (NA)	https://www.haverford.edu/computer-science	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CNSEH102B001	Chinese	CNSE	102B	001	Third-Year Chinese	1.00	MWF 10:30am-11:30am	HLL107	M|W|F	10:30am-11:30am|10:30am-11:30am|10:30am-11:30am			 	Liu,Ying	Class Nbr: 1721 HU	Class Number: 1721|A focus on overall language skills through reading and discussion of modern short stories, as well as on students facility in written and oral expression through readings in modern drama and screenplays. Readings include representative works from the May Fourth Period (1919-27) to the present. Audio- and videotapes of drama and films are used as study aids.; Prerequisite: First Sem of 3rd Yr. Chinese or consent. Humanities (HU)	https://www.haverford.edu/chinese-language-program	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CNSEH102B001	East Asian Languages and Cultures	CNSE	102B	001	Third-Year Chinese	1.00	MWF 10:30am-11:30am	HLL107	M|W|F	10:30am-11:30am|10:30am-11:30am|10:30am-11:30am			 	Liu,Ying	Class Nbr: 1721 HU	Class Number: 1721|A focus on overall language skills through reading and discussion of modern short stories, as well as on students facility in written and oral expression through readings in modern drama and screenplays. Readings include representative works from the May Fourth Period (1919-27) to the present. Audio- and videotapes of drama and films are used as study aids.; Prerequisite: First Sem of 3rd Yr. Chinese or consent. Humanities (HU)	https://www.haverford.edu/chinese-language-program	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CNSEH202B001	Chinese	CNSE	202B	001	Advanced Chinese: Forgotten Ally: China’s World War II	1.00	MW 11:15am-12:45pm	STO301	M|W	11:15am-12:45pm|11:15am-12:45pm			 	Huang,Shizhe	Class Nbr: 1722 HU	Class Number: 1722|The courses in the “Advanced Chinese” series are the culmination of language training in the Bi-college Chinese program. Students can repeat such courses in the series with different topics. This semester the topic is Forgotten Ally—China’s World War II. We will concentrate on Rana Mitter’s book of the same title, by reading the two Chinese translations. Students will not only learn the vocabulary, enhance their speaking and writing skills, but also develop their translation skills.; First Sem of 4th Yr. Chinese or consent.; Drills & one-hour practicum TBA. Humanities (HU)	https://www.haverford.edu/chinese-language-program	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CNSEH202B001	East Asian Languages and Cultures	CNSE	202B	001	Advanced Chinese: Forgotten Ally: China’s World War II	1.00	MW 11:15am-12:45pm	STO301	M|W	11:15am-12:45pm|11:15am-12:45pm			 	Huang,Shizhe	Class Nbr: 1722 HU	Class Number: 1722|The courses in the “Advanced Chinese” series are the culmination of language training in the Bi-college Chinese program. Students can repeat such courses in the series with different topics. This semester the topic is Forgotten Ally—China’s World War II. We will concentrate on Rana Mitter’s book of the same title, by reading the two Chinese translations. Students will not only learn the vocabulary, enhance their speaking and writing skills, but also develop their translation skills.; First Sem of 4th Yr. Chinese or consent.; Drills & one-hour practicum TBA. Humanities (HU)	https://www.haverford.edu/chinese-language-program	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CNSEHDRILL001	Chinese	CNSE	DRILL	001	Chinese Department Drill Sessions	0.00	MWF 8:30am-9:30am, MWF 9:30am-10:30am, MWF 10:30am-11:30am	MAGILLMR,MAGILLMR,MAGILLMR	M|W|F|M|W|F|M|W|F	08:30am-09:30am|08:30am-09:30am|08:30am-09:30am|09:30am-10:30am|09:30am-10:30am|09:30am-10:30am|10:30am-11:30am|10:30am-11:30am|10:30am-11:30am			 	Department staff,TBA	Class Nbr: 1992	Class Number: 1992|Drill sessions offered at Haverford for Bryn Mawr courses	https://www.haverford.edu/chinese-language-program	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CNSEHDRILL002	Chinese	CNSE	DRILL	002	Chinese Department Drill Sessions	0.00	TTH 10:30am-11:30am, TTH 11:30am-12:30pm	STO301,STO301	T|Th|T|Th	10:30am-11:30am|10:30am-11:30am|11:30am-12:30pm|11:30am-12:30pm			 	Department staff,TBA	Class Nbr: 1993	Class Number: 1993|Drill sessions offered at Haverford for Bryn Mawr courses	https://www.haverford.edu/chinese-language-program	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH210B001	Comparative Literature	COML	210B	001	Spanish and Spanish American Film Studies	1.00	TTH 2:30pm-4:00pm	HLL7	T|Th	02:30pm-04:00pm|02:30pm-04:00pm			 	Michelotti,Graciela	Class Nbr: 1999 Lim: 25 HU	Class Number: 1999|Exploration of films in Spanish from both sides of the Atlantic. The course will discuss approximately one movie per class, from a variety of classic and more recent directors such as Luis Buñuel, Carlos Saura, Pedro Almodóvar, Lucrecia Martel among others. The class will focus on the cinematic discourse as well as the cultural and historic background of each film. The course will also provide advanced language training with particular emphasis in refining oral and writing skills.; Pre-requisite(s): SPAN 102, or placement, or consent of instructor.; Enrollment Limit: 25 Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH212B001	Comparative Literature	COML	212B	001	Refashioning the Classics:Voicing Myth	1.00	TTH 1:00pm-2:30pm	MAGILLHVID	T|Th	01:00pm-02:30pm|01:00pm-02:30pm			 	Silverblank,Hannah Rose	Class Nbr: 2396 Div: III; CI; HU	Class Number: 2396|This course interrogates the relationships between classical myths and their revoicings. We explore various strands of reception theory in order to discuss the dynamics between different versions of myths, placing emphasis on myths that take voice as a central theme.| Div: III; Approach: Critical Interpretation (CI); Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH212B001	Classical Studies	COML	212B	001	Refashioning the Classics:Voicing Myth	1.00	TTH 1:00pm-2:30pm	MAGILLHVID	T|Th	01:00pm-02:30pm|01:00pm-02:30pm			 	Silverblank,Hannah Rose	Class Nbr: 2396 Div: III; CI; HU	Class Number: 2396|This course interrogates the relationships between classical myths and their revoicings. We explore various strands of reception theory in order to discuss the dynamics between different versions of myths, placing emphasis on myths that take voice as a central theme.| Div: III; Approach: Critical Interpretation (CI); Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH231B001	Comparative Literature	COML	231B	001	Caribe Queer: Sexualities and Narratives from the Hispanic Caribbean	1.00	MW 2:15pm-3:45pm	HLL106	M|W	02:15pm-03:45pm|02:15pm-03:45pm			 	Martinez Hernandez,Lina Maria|Martinez Hernandez,Lina Maria	Class Nbr: 2505 Lim: 25 HU	Class Number: 2505|The course will look at different narrative and artistic productions regarding alternative sexualities in the Hispanic Caribbean. We will take as a point of departure the Cuban revolution and move to the present.; Crosslisted: Spanish, Comparative Literature; Prequisite(s): SPAN 102; Enrollment Limit: 25; Lottery Preference(s): Spanish majors and minors Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH231B001	Gender and Sexuality Studies	COML	231B	001	Caribe Queer: Sexualities and Narratives from the Hispanic Caribbean	1.00	MW 2:15pm-3:45pm	HLL106	M|W	02:15pm-03:45pm|02:15pm-03:45pm			 	Martinez Hernandez,Lina Maria|Martinez Hernandez,Lina Maria	Class Nbr: 2505 Lim: 25 HU	Class Number: 2505|The course will look at different narrative and artistic productions regarding alternative sexualities in the Hispanic Caribbean. We will take as a point of departure the Cuban revolution and move to the present.; Crosslisted: Spanish, Comparative Literature; Prequisite(s): SPAN 102; Enrollment Limit: 25; Lottery Preference(s): Spanish majors and minors Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH231B001	Latin American, Iberian and Latina/o Studies	COML	231B	001	Caribe Queer: Sexualities and Narratives from the Hispanic Caribbean	1.00	MW 2:15pm-3:45pm	HLL106	M|W	02:15pm-03:45pm|02:15pm-03:45pm			 	Martinez Hernandez,Lina Maria|Martinez Hernandez,Lina Maria	Class Nbr: 2505 Lim: 25 HU	Class Number: 2505|The course will look at different narrative and artistic productions regarding alternative sexualities in the Hispanic Caribbean. We will take as a point of departure the Cuban revolution and move to the present.; Crosslisted: Spanish, Comparative Literature; Prequisite(s): SPAN 102; Enrollment Limit: 25; Lottery Preference(s): Spanish majors and minors Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH236B001	Comparative Literature	COML	236B	001	Tropical Nature in Latin American Literature: Paradise and Hell	1.00	MW 12:45pm-2:15pm	MAGILLHVID	M|W	12:45pm-02:15pm|12:45pm-02:15pm			 	Roman-Medina,Giselle|Roman-Medina,Giselle	Class Nbr: 2507 Lim: 25 HU	Class Number: 2507|Students will critically examine the presence of philosophical, scientific and medical discourses on race and sexuality in aesthetic representations of tropical nature. Discussions will include 19th century foundational texts, Modernismo, Poesía Negra, lo Real Maravilloso, Neobarroque and visual culture.; Crosslisted: Spanish, Comparative Literature; Prerequisite(s): SPAN 102 or consent of instructor; Enrollment Limit: 25; Lottery Preference(s): Spanish/Comparative Literature majors and minors Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH236B001	Latin American, Iberian and Latina/o Studies	COML	236B	001	Tropical Nature in Latin American Literature: Paradise and Hell	1.00	MW 12:45pm-2:15pm	MAGILLHVID	M|W	12:45pm-02:15pm|12:45pm-02:15pm			 	Roman-Medina,Giselle|Roman-Medina,Giselle	Class Nbr: 2507 Lim: 25 HU	Class Number: 2507|Students will critically examine the presence of philosophical, scientific and medical discourses on race and sexuality in aesthetic representations of tropical nature. Discussions will include 19th century foundational texts, Modernismo, Poesía Negra, lo Real Maravilloso, Neobarroque and visual culture.; Crosslisted: Spanish, Comparative Literature; Prerequisite(s): SPAN 102 or consent of instructor; Enrollment Limit: 25; Lottery Preference(s): Spanish/Comparative Literature majors and minors Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH259B001	Comparative Literature	COML	259B	001	Vikings: Facts, Fictions, and Fantasies	1.00	MW 2:15pm-3:45pm	STO102	M|W	02:15pm-03:45pm|02:15pm-03:45pm			 	Mills,Kristen|Mills,Kristen	Class Nbr: 2381 Lim: 25 HU	Class Number: 2381|An exploration of depictions of Vikings from the Viking Age to the present day, drawing on contemporary records, Icelandic sagas, early modern and Victorian literature of "the North," and recent novels that reimagine Viking history and mythology for modern audiences.; Crosslisted: Comparative Literature, Independent College Programs; Enrollment Limit: 25; Lottery Preference(s): Comparative Literature Majors Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH262B001	Comparative Literature	COML	262B	001	European Film	1.00	MW 11:15am-12:45pm	GST103	M|W	11:15am-12:45pm|11:15am-12:45pm			 	Brust,Imke	Class Nbr: 2418 Div: III; 	Class Number: 2418|This course will explore what role film plays in the conceptualization of the European Union. After a brief historical overview, we will familiarize ourselves with a variety of important European film movements after 1945. Our class discussion will cover important European film movements such as German Expressionist Film, Italian Neorealism, French New Wave, Czech New Wave, New German Cinema, and Dogma 95. In addition, we will be watching films from Poland, the Netherlands, and the Balkans. Towards the end of the semester we will discuss how the accelerated integration of the European Union since the 1990s has affected film production within the European Union and what aesthetic, and political ideas shape contemporary European films. Furthermore, this class also aims to highlight transnational aspects of European film in particular in light of the recent European refugee crisis. This course is taught in English with an extra-session in German.| Div: III; 	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH264B001	Comparative Literature	COML	264B	001	Performance and/as Research: Devised Theatre Workshop	1.00	T 7:30pm-10:00pm	MARSHAUD	T	07:30pm-10:00pm			 	Pryor,Jaclyn|Pryor,Jaclyn	Class Nbr: 2473 Lim: 15 HU	Class Number: 2473|An exploration of performance-making as a methodology for humanistic research and of humanistic research as a catalyst for making social engaged performance, through a studio-based performance course with a theoretical component.; Crosslisted: Comparative Literature, Independent College Programs; Enrollment Limit: 15; Lottery Preference(s): Comp Lit majors and minors, Theater minors Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH312B001	Comparative Literature	COML	312B	001	Advanced Topics: Sembène Ousmane: Ecrivain et cinéaste engagé	1.00	T 1:30pm-4:00pm	MAGILLMR	T	01:30pm-04:00pm			 	Anyinéfa,Koffi	Class Nbr: 1960 HU	Class Number: 1960|With his impressive oeuvre comprised of short stories, novels, and films, the late Sembène Ousmane (1923-2007) is arguably one of the greatest Francophone African writers and filmmakers.  In this course we will study Sembène’s main works by paying particular attention to the sociopolitical issues they raise and to the ideological and aesthetic principles underpinning them.; Taught In French.; Prerequisite: one 200-level course other than 212 or 260. Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH320B001	Comparative Literature	COML	320B	001	Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression	1.00	 	 	 	 			 	 	Class Nbr: 2306 HU	Class Number: 2306|Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression (Section 002, Schönherr); The emancipation from rule-bound poetics, didactic, and moral constraints led to a redefinition of literature around 1800, for which the classic/classicist triad of the true, the good, and the beautiful was no longer valid. The successful separation from extra-aesthetic determinants opened up new representational possibilities, in which the “beautiful” became boring and the "ugly" became interesting. Focusing on major literary figures from Goethe to Jelinek, the seminar will examine the 'paradigm shift' towards a modern aesthetics of transgression in which social, racial, and sexual deviancy take center stage.; Cross-listed: German, Comparative Literature Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH320B001	Gender and Sexuality Studies	COML	320B	001	Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression	1.00	 	 	 	 			 	 	Class Nbr: 2306 HU	Class Number: 2306|Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression (Section 002, Schönherr); The emancipation from rule-bound poetics, didactic, and moral constraints led to a redefinition of literature around 1800, for which the classic/classicist triad of the true, the good, and the beautiful was no longer valid. The successful separation from extra-aesthetic determinants opened up new representational possibilities, in which the “beautiful” became boring and the "ugly" became interesting. Focusing on major literary figures from Goethe to Jelinek, the seminar will examine the 'paradigm shift' towards a modern aesthetics of transgression in which social, racial, and sexual deviancy take center stage.; Cross-listed: German, Comparative Literature Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH320B001	Film Studies	COML	320B	001	Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression	1.00	 	 	 	 			 	 	Class Nbr: 2306 HU	Class Number: 2306|Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression (Section 002, Schönherr); The emancipation from rule-bound poetics, didactic, and moral constraints led to a redefinition of literature around 1800, for which the classic/classicist triad of the true, the good, and the beautiful was no longer valid. The successful separation from extra-aesthetic determinants opened up new representational possibilities, in which the “beautiful” became boring and the "ugly" became interesting. Focusing on major literary figures from Goethe to Jelinek, the seminar will examine the 'paradigm shift' towards a modern aesthetics of transgression in which social, racial, and sexual deviancy take center stage.; Cross-listed: German, Comparative Literature Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH321B001	Comparative Literature	COML	321B	001	Impossible Representations:The Holocaust in Theater and Film	1.00	M 1:30pm-4:00pm	GST103	M	01:30pm-04:00pm			 	Brust,Imke	Class Nbr: 2307 Div: III;  HU	Class Number: 2307|This course will provide a historical overview of the Holocaust, its origins, process, and outcomes, and how it has served as a mental map for the construction of contemporary German national identity. In this context, we will explore such topics as notions of memory, collective guilt, trauma, and mourning. In addition, the course will critically engage issues of portrayal and representation of historical memory within the context of Holocaust commemoration by discussing several different plays and films that can be contextualized within the German Vergangenheitsaufarbeitung (working through the past). Lastly, this course will also explore the tragedy and remembrance of the Holocaust as a transnational phenomenon in the contemporary world. The course is taught in English with an extra session in German. ; Cross-listed: German, Comparative Literature| Div: III;  Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH323B001	Comparative Literature	COML	323B	001	Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression	1.00	T 1:30pm-4:00pm	STO301	T	01:30pm-04:00pm			 	Schoenherr,Ulrich	Class Nbr: 2440 HU	Class Number: 2440|Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression (Section 002, Schönherr); The emancipation from rule-bound poetics, didactic, and moral constraints led to a redefinition of literature around 1800, for which the classic/classicist triad of the true, the good, and the beautiful was no longer valid. The successful separation from extra-aesthetic determinants opened up new representational possibilities, in which the “beautiful” became boring and the "ugly" became interesting. Focusing on major literary figures from Goethe to Jelinek, the seminar will examine the 'paradigm shift' towards a modern aesthetics of transgression in which social, racial, and sexual deviancy take center stage.; Cross-listed: German, Comparative Literature Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	COMLH323B001	Gender and Sexuality Studies	COML	323B	001	Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression	1.00	T 1:30pm-4:00pm	STO301	T	01:30pm-04:00pm			 	Schoenherr,Ulrich	Class Nbr: 2440 HU	Class Number: 2440|Sex-Crime-Madness: The Birth of Modern Literature and the Aesthetics of Transgression (Section 002, Schönherr); The emancipation from rule-bound poetics, didactic, and moral constraints led to a redefinition of literature around 1800, for which the classic/classicist triad of the true, the good, and the beautiful was no longer valid. The successful separation from extra-aesthetic determinants opened up new representational possibilities, in which the “beautiful” became boring and the "ugly" became interesting. Focusing on major literary figures from Goethe to Jelinek, the seminar will examine the 'paradigm shift' towards a modern aesthetics of transgression in which social, racial, and sexual deviancy take center stage.; Cross-listed: German, Comparative Literature Humanities (HU)	https://www.haverford.edu/comparative-literature 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CSTSH121B001	Classical Studies	CSTS	121B	001	Roman Revolutions	1.00	MW 12:45pm-2:15pm	HLS109	M|W	12:45pm-02:15pm|12:45pm-02:15pm			 	Germany,Robert|Mulligan,Bret	Class Nbr: 2093 Div: III; IP; HU	Class Number: 2093|An introduction to the literature and culture of ancient Rome, focusing on the transformative period of the late republic and early principate, including topics such as the Romans' self-image, religion, sex & gender, and the relationship between art and politics.| Div: III; Approach: Inquiry into the Past (IP); Humanities (HU)	https://www.haverford.edu/classics/ 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CSTSH121B001	Classical Studies	CSTS	121B	001	Roman Revolutions	1.00	MW 12:45pm-2:15pm	HLS109	M|W	12:45pm-02:15pm|12:45pm-02:15pm			 	Germany,Robert|Mulligan,Bret	Class Nbr: 2093 Div: III; IP; HU	Class Number: 2093|An introduction to the literature and culture of ancient Rome, focusing on the transformative period of the late republic and early principate, including topics such as the Romans' self-image, religion, sex & gender, and the relationship between art and politics.| Div: III; Approach: Inquiry into the Past (IP); Humanities (HU)	https://www.haverford.edu/classics/ 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CSTSH205B001	Classical Studies	CSTS	205B	001	The History of Healing: Medicine and Disease in Classical Antiquity	1.00	MW 2:15pm-3:45pm	STO301	M|W	02:15pm-03:45pm|02:15pm-03:45pm			 	Ulrich,Jeffrey|Ulrich,Jeffrey	Class Nbr: 2477 Lim: 25 HU	Class Number: 2477|An introduction to the development of medicine from Ancient Greek and Roman sources. The aim is to explore various models of causality for disease and different approaches to healing. Readings will be primarily from the Hippocratic corpus and Galen.; Crosslisted: Classical Studies, Health Studies; Enrollment Limit: 25; Lottery Preference(s): Classics majors and minors, then Health Studies minors. Humanities (HU)	https://www.haverford.edu/classics/ 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CSTSH205B001	Classical Studies	CSTS	205B	001	The History of Healing: Medicine and Disease in Classical Antiquity	1.00	MW 2:15pm-3:45pm	STO301	M|W	02:15pm-03:45pm|02:15pm-03:45pm			 	Ulrich,Jeffrey|Ulrich,Jeffrey	Class Nbr: 2477 Lim: 25 HU	Class Number: 2477|An introduction to the development of medicine from Ancient Greek and Roman sources. The aim is to explore various models of causality for disease and different approaches to healing. Readings will be primarily from the Hippocratic corpus and Galen.; Crosslisted: Classical Studies, Health Studies; Enrollment Limit: 25; Lottery Preference(s): Classics majors and minors, then Health Studies minors. Humanities (HU)	https://www.haverford.edu/classics/ 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CSTSH205B001	Health Studies	CSTS	205B	001	The History of Healing: Medicine and Disease in Classical Antiquity	1.00	MW 2:15pm-3:45pm	STO301	M|W	02:15pm-03:45pm|02:15pm-03:45pm			 	Ulrich,Jeffrey|Ulrich,Jeffrey	Class Nbr: 2477 Lim: 25 HU	Class Number: 2477|An introduction to the development of medicine from Ancient Greek and Roman sources. The aim is to explore various models of causality for disease and different approaches to healing. Readings will be primarily from the Hippocratic corpus and Galen.; Crosslisted: Classical Studies, Health Studies; Enrollment Limit: 25; Lottery Preference(s): Classics majors and minors, then Health Studies minors. Humanities (HU)	https://www.haverford.edu/classics/ 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
H	Spring 2017	CSTSH212B001	Classical Studies	CSTS	212B	001	Refashioning the Classics:Voicing Myth	1.00	TTH 1:00pm-2:30pm	MAGILLHVID	T|Th	01:00pm-02:30pm|01:00pm-02:30pm			 	Silverblank,Hannah Rose	Class Nbr: 2309 Div: III; CI; HU	Class Number: 2309|This course interrogates the relationships between classical myths and their revoicings. We explore various strands of reception theory in order to discuss the dynamics between different versions of myths, placing emphasis on myths that take voice as a central theme.| Div: III; Approach: Critical Interpretation (CI); Humanities (HU)	https://www.haverford.edu/classics/ 	Link to Departmental Homepage	http://www.haverfordbookstore.com/selecttermdept.aspx	Book Prices	 	 			
